user_id,uuid,amount,instrument_type,instrument,net_amount,discount_points,tx_init_timestamp,tx_end_timestamp
1249,ac2ef176-244e-4c7b-8a79-37296508d24b,565.0,debit_card,SBI debit card,406.8,159.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1250,f7488b3b-d2d8-4302-805c-14ed6cb84376,3123.0,debit_card,ICICI debit card,2248.56,875.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1251,3341a523-9f57-48a8-976c-d05a3054dab5,3304.0,wallet,IDBI,2378.88,926.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1252,291d8243-4fd7-4d3c-8de9-ff0aa4f0ab3f,1790.0,wallet,ICICI,1288.8,502.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1253,09d7d754-9d1f-4c33-984f-5f4cede0767b,3392.0,wallet,IDBI,2442.24,950.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1254,f2ee6750-2b38-4c26-be43-9de66eefc6ea,998.0,upi,Google Pay,718.56,280.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1255,6779b61d-fd36-49f0-a2ca-d586cc120145,2969.0,credit_card,Google Pay,2137.68,832.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1256,d67b9553-f811-4326-90a9-2e41e3a4b2b8,2585.0,credit_card,ICICI,1861.2,724.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1257,14bd1b1c-5fcf-4079-abe8-52a079611ef9,2728.0,credit_card,ICICI debit card,1964.16,764.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1258,2e583d6b-cf37-426c-bb5e-51f8bb397c76,1848.0,credit_card,CANARA BANK,1330.56,518.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1259,aedbf845-1fa3-4173-97a1-7ccac6a027f3,3457.0,wallet,CANARA BANK,2489.04,968.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1260,e8f8a5b0-2422-45bc-b689-3fe6074ebe00,351.0,credit_card,ICICI debit card,252.72,99.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1261,657b9607-fe90-44d7-b099-c6b606e0055c,840.0,upi,ICICI debit card,604.8,236.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1262,a91ae40e-f068-4f47-8193-6c8a914bf6eb,2065.0,credit_card,ICICI debit card,1486.8,579.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1263,43dad122-5b0c-4744-a7cc-f232e3905f5f,2153.0,net_banking,IDBI,1550.16,603.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1264,e54cfd09-414d-4cc2-a86a-8c866ebcee76,1661.0,upi,Google Pay,1195.92,466.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1265,333c5fb3-41e6-437c-8e5e-fae31d31ba50,2562.0,credit_card,HDFC master card,1844.64,718.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1266,e0671f74-6041-43fd-9842-c7a0b4f08016,729.0,upi,SBI debit card,524.88,205.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1267,1140ad7d-d190-409c-bf52-9334b37431d6,2629.0,upi,ICICI debit card,1892.88,737.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1268,742e423e-b2f2-4e73-8f88-679ff76be02d,1042.0,debit_card,HDFC,750.24,292.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1269,92612382-27bd-4ba9-afed-58534d7b26e1,875.0,debit_card,YES BANK,630.0,245.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1270,abe4c3fd-6661-4f70-b148-6d26cb3c4f3f,2063.0,credit_card,BANK OF BARODA,1485.36,578.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1271,71b308b2-f91d-4f47-9680-a4fd6226ca91,3489.0,net_banking,BANK OF BARODA,2512.08,977.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1272,8343d2b0-4358-4d0c-b930-12454d63abc5,2293.0,upi,Google Pay,1650.96,643.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1273,ad397727-2476-4b83-acd4-0df5c11e9224,1826.0,credit_card,ICICI debit card,1314.72,512.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1274,bedda3d0-7d02-46e8-9989-b0be4bdc080a,3331.0,credit_card,PayTM,2398.32,933.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1275,167454a0-c74b-489b-9dec-9cc873cf1770,794.0,wallet,STATE BANK OF INDIA,571.68,223.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1276,d4fcf1b5-79e0-49b1-ace5-edf1ed66489b,549.0,wallet,HDFC master card,395.28,154.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1277,10bc6f4e-86fa-4d18-b95d-de95b2320630,311.0,credit_card,CANARA BANK,223.92,88.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1278,e60a292c-341d-443d-bf3c-9575845305a6,1095.0,net_banking,CANARA BANK,788.4,307.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1279,56c6d79e-1ff5-495e-8e7d-a847d4b441af,1950.0,upi,SBI debit card,1404.0,546.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1280,3c10b296-59bd-43a1-9cef-2b3cd972e7fd,2631.0,upi,PayTM,1894.32,737.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1281,d7bb1620-4fba-40e3-a0b0-3ef4912960f6,193.0,credit_card,STATE BANK OF INDIA,138.96,55.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1282,4640674b-e573-4561-a924-8e1fefbdfb76,2564.0,net_banking,CANARA BANK,1846.08,718.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1283,1f0b62b1-d984-4650-9b01-215b7cfbc66a,1534.0,wallet,SBI debit card,1104.48,430.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1284,3b4eebe4-10e4-4ca7-a195-3b05fe959b39,2238.0,net_banking,CANARA BANK,1611.36,627.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1285,f5f01b48-81ae-4003-8cc0-6c04664852ef,3335.0,debit_card,PayTM,2401.2,934.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1286,5e589093-2ca2-46ae-93f5-edc9570e1a02,1328.0,wallet,PayTM,956.16,372.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1287,399ed919-357c-442a-b4ed-79b87bd23402,2326.0,net_banking,STATE BANK OF INDIA,1674.72,652.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1288,87574779-3232-474c-a7b1-2c3ea7b12286,1087.0,upi,STATE BANK OF INDIA,782.64,305.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1289,0afe15f9-f628-4bc9-aaaa-ba3e466f5f1c,3453.0,net_banking,BANK OF BARODA,2486.16,967.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1290,19f282d4-537e-465a-88b8-21626bec9117,1416.0,upi,YES BANK,1019.52,397.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1291,65073af8-333e-4db8-b5a9-f2889bbfda8e,54.0,upi,HDFC,38.88,16.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1292,69a1786a-df1a-4804-b1e6-ba75c14eadb4,1536.0,credit_card,STATE BANK OF INDIA,1105.92,431.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1293,5af38837-be41-419b-a649-3b343fa002cd,165.0,wallet,BANK OF BARODA,118.8,47.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1294,6baf31c2-7fa9-4ad1-a427-9f78fb8926ed,1231.0,credit_card,YES BANK,886.32,345.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1295,eb9c8442-5ca1-47e1-b41c-54ea55a4f7df,1565.0,upi,STATE BANK OF INDIA,1126.8,439.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1296,9d5166ac-2831-4277-ab73-448c9d3155db,2702.0,wallet,CANARA BANK,1945.44,757.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1297,c161a85f-46d3-4dd6-b284-592b7fedf4cf,999.0,credit_card,SBI debit card,719.28,280.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1298,38e4c5d3-e3a8-4386-991d-71d6df845a20,2730.0,upi,Google Pay,1965.6,765.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1299,93ec5ee1-8a68-4b20-90d0-ea63103ce279,728.0,wallet,BANK OF BARODA,524.16,204.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1300,d0617c5f-3405-4435-bff6-9222cddc1987,3252.0,upi,STATE BANK OF INDIA,2341.44,911.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1301,e2a2bf85-9cf8-41c8-84c2-fbc335a6470d,1542.0,wallet,HDFC,1110.24,432.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1302,a038640d-68bb-4365-ad8e-d79892451d3f,161.0,upi,Google Pay,115.92,46.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1303,7989d069-efa7-41f6-9c48-cf96b0696c8d,650.0,credit_card,HDFC,468.0,182.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1304,d528f073-b65f-4013-b491-e31488cd8423,2348.0,upi,CANARA BANK,1690.56,658.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1305,d1dd6b37-1abb-4c76-954b-e9834774313e,1033.0,wallet,HDFC master card,743.76,290.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1306,69ed47f7-3016-4802-a100-153b29fc2b01,247.0,credit_card,YES BANK,177.84,70.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1307,c0e2dbde-0019-4c72-86a6-ba1b70132547,2653.0,credit_card,SBI debit card,1910.16,743.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1308,f49f924a-660c-4140-981b-2fd89b697a9b,1883.0,upi,BANK OF BARODA,1355.76,528.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1309,74e508c8-06e2-4b11-8b65-4f197913e044,462.0,credit_card,Google Pay,332.64,130.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1310,ceb81245-dfec-4967-bcca-1936038b12cb,1841.0,debit_card,ICICI debit card,1325.52,516.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1311,b1bf498c-ac13-4c66-adcc-333f37f537c9,2137.0,wallet,SBI debit card,1538.64,599.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1312,ccfea259-ebee-4081-b5d9-c966fa5dbc9e,1754.0,credit_card,SBI debit card,1262.88,492.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1313,21890f3f-4325-44f8-ab3d-b7cf2b9fdeee,3463.0,debit_card,PayTM,2493.36,970.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1314,d49a0745-ed0d-45f4-a44d-9ae21dc43824,1974.0,credit_card,Google Pay,1421.28,553.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1315,47ee40b2-98de-4ab9-891a-07295a782389,240.0,upi,ICICI debit card,172.8,68.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1316,aac9d1d2-1faa-43e8-bc8e-ba49995023d2,1147.0,upi,Google Pay,825.84,322.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1317,f35c00ff-0c1d-49b9-99fc-a7fd10143bba,2327.0,wallet,IDBI,1675.44,652.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1318,3099dc08-732e-4dd6-b17b-b520b89e0233,3146.0,wallet,STATE BANK OF INDIA,2265.12,881.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1319,fe6c3338-63da-400b-93ef-a8c7263b096f,820.0,credit_card,STATE BANK OF INDIA,590.4,230.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1320,733b0c7a-87a7-4c8c-8674-7c5ecd8e12e0,2554.0,credit_card,CANARA BANK,1838.88,716.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1321,39f6c3ca-2655-484c-b678-74c89fd1dba8,411.0,wallet,CANARA BANK,295.92,116.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1322,8593e644-0462-41aa-9507-bfc3afc8c8aa,202.0,debit_card,ICICI debit card,145.44,57.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1323,d0a46aee-7bd0-425f-9a5a-f00effb63008,1195.0,net_banking,ICICI debit card,860.4,335.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1324,cdf77fb1-3f7c-42dc-97df-12204ba8dfa2,3228.0,credit_card,CANARA BANK,2324.16,904.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1325,4a6838b9-dd6c-4f00-929d-228b9b6396ac,3026.0,upi,Google Pay,2178.72,848.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1326,c472b30c-7409-4386-af20-65dc0bbe47df,2356.0,net_banking,STATE BANK OF INDIA,1696.32,660.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1327,6bdd97fb-f7e8-4648-a536-e744d8725a46,2821.0,debit_card,STATE BANK OF INDIA,2031.12,790.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1328,8c4bf893-f4b9-44db-a60c-0ae055504bb1,1823.0,debit_card,PayTM,1312.56,511.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1329,63bd87b2-391c-4dbe-9a44-997d5e329010,634.0,credit_card,ICICI,456.48,178.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1330,a706de45-5f16-4e05-bb2b-e1c5bea3a1db,3241.0,debit_card,PayTM,2333.52,908.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1331,dee90e78-2698-4c18-a49d-ffdfb4be5098,883.0,debit_card,IDBI,635.76,248.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1332,2c00fff1-5ff8-438d-88bf-79bca78f3ed6,1254.0,credit_card,BANK OF BARODA,902.88,352.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1333,7f4a007d-716a-4c9c-8abc-3634a7add645,2432.0,debit_card,ICICI,1751.04,681.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1334,a7226bbc-d15c-4464-86ac-71f289fba0d3,3424.0,debit_card,PayTM,2465.28,959.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1335,0b74b42a-a698-4cfc-8dc8-6c310af5aae0,1045.0,wallet,Google Pay,752.4,293.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1336,5ad85433-ca7c-47ec-9f05-b7094b2b29a2,61.0,credit_card,STATE BANK OF INDIA,43.92,18.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1337,4a459baf-2381-47cb-a138-814473b70bc4,2144.0,wallet,STATE BANK OF INDIA,1543.68,601.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1338,bcf8cf89-e893-46a2-bb83-bbd9ad1b101d,1244.0,upi,BANK OF BARODA,895.68,349.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1339,e0aba885-06f2-45f6-a735-94f9ad0bd951,207.0,upi,ICICI,149.04,58.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1340,64f2b353-293f-444e-af46-811791112f7f,2856.0,wallet,CANARA BANK,2056.32,800.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1341,d5917d85-333f-4b19-85c1-22bdbc7fdaa9,1574.0,credit_card,SBI debit card,1133.28,441.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1342,70a53cf6-0667-4ef9-bbc4-018b713b3397,1935.0,debit_card,BANK OF BARODA,1393.2,542.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1343,66e10ee5-14b4-4f3c-b9e4-fb8cfe7007a9,1907.0,credit_card,SBI debit card,1373.04,534.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1344,cd6b73e8-9364-4ff2-9ed8-f9cafadbfa45,78.0,net_banking,HDFC,56.16,22.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1345,3e4f32e6-7f38-4354-bf94-5ee86a90e8b6,91.0,upi,ICICI,65.52,26.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1346,c72a8bf6-15dc-4ad8-954f-f923d67b84f6,262.0,credit_card,YES BANK,188.64,74.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1347,39f089fa-2774-40ce-883f-f9cd94aeedee,77.0,upi,ICICI debit card,55.44,22.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1348,9b76f84a-c4fc-4a9b-b4ac-cb38d48a05b6,2.0,credit_card,CANARA BANK,1.44,1.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1349,41444419-fa04-42f2-984b-be4a82d63bc0,3017.0,upi,PayTM,2172.24,845.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1350,7648f634-48c1-4dbb-a127-8e53f0637b03,812.0,credit_card,HDFC,584.64,228.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1351,57cd8d60-4067-4dad-a9d5-4ed08c5109d3,3335.0,wallet,STATE BANK OF INDIA,2401.2,934.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1352,9dc999ec-6375-4fe9-98e5-11f871bab680,1317.0,wallet,PayTM,948.24,369.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1353,7274f2f7-39bd-470d-91b5-9a099b81d13b,1916.0,wallet,ICICI,1379.52,537.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1354,223b385b-06ec-46e8-8e09-6fb86350c777,2139.0,net_banking,SBI debit card,1540.08,599.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1355,6f19ede1-e5df-4595-88ad-dd7ae3d8bea2,606.0,upi,BANK OF BARODA,436.32,170.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1356,afaf542e-ee2d-45e0-b957-10f502ecd33a,781.0,wallet,CANARA BANK,562.32,219.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1357,09f27dfa-e1a8-444b-a1fe-e7676e56b0a9,3451.0,credit_card,IDBI,2484.72,967.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1358,5fe34190-4174-4916-8c8f-b2f9a6f56f32,3410.0,upi,PayTM,2455.2,955.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1359,25b24233-1ba3-4dcc-968d-368134bbd907,1986.0,credit_card,YES BANK,1429.92,557.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1360,b7891d31-f1fa-4147-9be9-cbfc12199335,309.0,credit_card,BANK OF BARODA,222.48,87.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1361,0b833b3f-3c00-4ec6-8e71-d01885a7901f,2900.0,upi,SBI debit card,2088.0,812.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1362,43f8be06-4256-4d6e-ab67-5a41a7d5530c,429.0,upi,ICICI,308.88,121.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1363,919afe8d-532a-46f9-b3d9-e9a09caba171,1695.0,wallet,HDFC,1220.4,475.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1364,a3909e95-db50-48f1-807f-973ff46da95a,3055.0,credit_card,STATE BANK OF INDIA,2199.6,856.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1365,f0300e6f-b1d4-4562-92c6-5b29a744524b,2417.0,upi,ICICI,1740.24,677.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1366,c7726c0e-c87e-4221-8b8b-2fb0d7952ef2,1459.0,upi,PayTM,1050.48,409.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1367,9c143b1c-e753-4748-87b7-ca50be7f0dcb,125.0,debit_card,HDFC master card,90.0,35.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1368,97982606-86c2-4404-bd73-50d77753e99e,2241.0,credit_card,HDFC master card,1613.52,628.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1369,98e52178-3726-4449-95d6-ab419be2d715,1367.0,upi,BANK OF BARODA,984.24,383.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1370,53a8bbf4-d33c-4197-84b6-4577b2ea815a,2285.0,net_banking,CANARA BANK,1645.2,640.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1371,59c1b87a-2560-4a41-b29b-02a7f845545f,2081.0,debit_card,IDBI,1498.32,583.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1372,d553d9c4-cee6-4890-915b-47c67eea88ba,3424.0,debit_card,IDBI,2465.28,959.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1373,2b6c32ff-eab0-4df8-a766-17736a69cdb1,2315.0,credit_card,ICICI,1666.8,649.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1374,ae88609f-1e45-41fa-88ce-c094e0aa7e70,1806.0,debit_card,SBI debit card,1300.32,506.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1375,c4439253-17ff-4b26-91ea-78ee03147033,1538.0,credit_card,Google Pay,1107.36,431.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1376,a8b33601-5e29-4ee4-a64b-d9ee29f0c400,2766.0,wallet,CANARA BANK,1991.52,775.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1377,aa6cf6ec-6405-4d30-af16-754b82cd5199,2210.0,net_banking,PayTM,1591.2,619.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1378,b0b4fd65-c593-4336-a92a-a8f59fe8ad40,1572.0,credit_card,BANK OF BARODA,1131.84,441.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1379,7bf42e9e-8b64-4d67-a3f5-767df7a5ac66,806.0,debit_card,ICICI,580.32,226.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1380,ddf93524-2c44-4a97-8f88-f963cce67a4e,32.0,upi,STATE BANK OF INDIA,23.04,9.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1381,55c1be6d-7e5e-4da7-ba3e-bb15f8ea8119,376.0,credit_card,SBI debit card,270.72,106.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1382,c9ac3ac4-4c1b-4fbf-89e8-ac13deda61a5,3084.0,net_banking,YES BANK,2220.48,864.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1383,3738d8bc-d582-4291-b2d9-16687349e010,2665.0,upi,BANK OF BARODA,1918.8,747.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1384,6921adc4-00c7-45b1-8bc3-c6f1a897f423,2391.0,upi,PayTM,1721.52,670.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1385,2a5a3b19-a5aa-416f-9160-61ef73351454,1159.0,upi,BANK OF BARODA,834.48,325.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1386,b49e4654-9268-4bd8-a32b-6d05284f7cde,2082.0,upi,HDFC,1499.04,583.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1387,8d3a0e2c-2219-48e0-b7fb-6457eaf166a5,2078.0,credit_card,PayTM,1496.16,582.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1388,aa64a2e8-6bca-426e-a033-0083288b7f53,906.0,upi,ICICI,652.32,254.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1389,2ad92af3-2055-4439-8065-f86f6541b04e,940.0,upi,IDBI,676.8,264.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1390,1f27167f-03e2-407f-a5f2-77b956272fb9,2914.0,credit_card,STATE BANK OF INDIA,2098.08,816.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1391,aaec352f-53da-49a1-b296-956972c4a917,2247.0,upi,ICICI debit card,1617.84,630.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1392,6772cb40-d264-499b-96fa-82f19606e787,1814.0,wallet,Google Pay,1306.08,508.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1393,cb75deb7-49d9-4a7d-9bb6-18d6e56f0497,2588.0,upi,SBI debit card,1863.36,725.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1394,4637ab28-df02-413c-b3fe-c1462c84d8f3,665.0,debit_card,IDBI,478.8,187.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1395,02916e2b-2f29-4997-8693-b48abadd2239,2001.0,credit_card,Google Pay,1440.72,561.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1396,68a21bf0-7009-4f9e-bd92-068f87b9557c,2877.0,debit_card,STATE BANK OF INDIA,2071.44,806.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1397,add69ded-d18b-4565-a80e-ca251ec905a7,590.0,debit_card,Google Pay,424.8,166.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
