contest_id,user_id,team_id,fee_paid,final_position
1716,2321,276,50.0,61
1717,2322,12,800.0,56
1718,2323,525,3200.0,71
1719,2324,437,100.0,43
1720,2325,111,1600.0,25
1721,2326,113,3200.0,72
1722,2327,572,1600.0,23
1723,2328,619,200.0,51
1724,2329,142,3200.0,2
1725,2330,93,200.0,25
1726,2331,606,400.0,60
1727,2332,227,25.0,6
1728,2333,831,3200.0,52
1729,2334,109,400.0,1
1730,2335,702,200.0,37
1731,2336,200,200.0,86
1732,2337,26,50.0,95
1733,2338,449,800.0,81
1734,2339,583,50.0,71
1735,2340,347,25.0,67
1736,2341,618,400.0,47
1737,2342,412,200.0,74
1738,2343,198,3200.0,30
1739,2344,457,100.0,31
1740,2345,372,400.0,44
1794,1897,15,400.0,53
1795,1898,940,400.0,41
1796,1899,834,3200.0,46
1797,1900,8,100.0,78
1798,1901,212,400.0,2
1799,1902,511,100.0,39
1800,1903,441,1600.0,25
1801,1904,43,50.0,43
1802,1905,379,200.0,37
1803,1906,130,1600.0,25
1804,1907,16,800.0,93
1805,1908,579,1600.0,4
1806,1909,486,3200.0,25
1807,1910,934,100.0,89
1808,1911,975,800.0,94
1809,1912,114,800.0,76
1810,1913,971,800.0,60
1811,1914,366,400.0,99
1812,1915,108,50.0,29
1813,1916,675,100.0,8
1814,1917,936,100.0,95
1815,1918,94,400.0,63
1816,1919,610,6400.0,7
1817,1920,935,800.0,67
1818,1921,385,1600.0,95
1819,1922,707,6400.0,46
1820,1923,385,200.0,78
1821,1924,353,3200.0,78
1822,1925,656,3200.0,76
1823,1926,547,6400.0,12
1824,1927,170,50.0,74
1825,1928,159,1600.0,94
1826,1929,745,50.0,46
1827,1930,571,100.0,43
1828,1931,524,100.0,70
1829,1932,360,100.0,90
1830,1933,91,1600.0,42
1831,1934,726,3200.0,61
1832,1935,926,3200.0,3
1833,1936,801,800.0,40
1834,1937,138,25.0,5
1835,1938,97,3200.0,99
1836,1939,642,800.0,80
1837,1940,458,50.0,70
1838,1941,690,50.0,14
1839,1942,891,50.0,12
1840,1943,904,50.0,8
1841,1944,701,3200.0,23
1842,1945,176,800.0,4
1843,1946,969,6400.0,44
1995,2598,47,800.0,44
1996,2599,53,1600.0,60
1997,2600,934,3200.0,87
1998,1600,29,1600.0,4
1999,1601,435,100.0,16
2000,1602,713,200.0,2
1500,1603,210,400.0,53
1501,1604,692,1600.0,46
1502,1605,643,800.0,16
1503,1606,85,3200.0,97
1504,1607,465,800.0,3
1505,1608,632,200.0,80
1506,1609,922,3200.0,85
1507,1610,781,50.0,49
1508,1611,351,50.0,25
1509,1612,781,100.0,18
1510,1613,410,800.0,24
1511,1614,290,3200.0,17
1512,1615,961,100.0,55
1513,1616,541,400.0,51
1514,1617,511,1600.0,46
1515,1618,606,800.0,81
1516,1619,139,400.0,18
1517,1620,894,6400.0,90
1518,1621,215,50.0,45
1519,1622,523,100.0,37
1520,1623,652,25.0,31
1521,1624,888,3200.0,77
1522,1625,892,50.0,81
1523,1626,740,6400.0,79
1524,1627,850,3200.0,24
1525,1628,799,1600.0,83
1526,1629,181,50.0,46
1527,1630,122,400.0,5
1528,1631,507,400.0,81
1529,1632,508,200.0,59
1530,1633,806,25.0,62
1531,1634,881,1600.0,41
1532,1635,946,50.0,95
1533,1636,893,25.0,20
1534,1637,229,1600.0,44
1535,1638,98,50.0,52
1536,1639,94,3200.0,44
1537,1640,437,100.0,8
1538,1641,792,25.0,21
1539,1642,397,3200.0,17
1540,1643,792,50.0,86
1541,1644,337,25.0,33
1542,1645,58,50.0,3
1543,1646,904,200.0,8
1632,1741,19,200.0,2
1633,1742,449,3200.0,97
1634,1743,858,200.0,78
1635,1744,95,200.0,78
1636,1745,493,50.0,47
1637,1746,393,1600.0,50
1638,1747,421,25.0,0
1639,1748,789,200.0,29
1640,1749,21,1600.0,69
1641,1750,68,50.0,53
1642,1751,28,100.0,94
1643,1752,554,100.0,80
1644,1753,583,3200.0,46
1645,1754,502,25.0,12
1646,1755,920,800.0,70
1647,1756,607,3200.0,49
1648,1757,890,1600.0,73
1649,1758,373,3200.0,70
1650,1759,313,400.0,95
1651,1760,386,400.0,30
1652,1761,116,100.0,85
1653,1762,521,50.0,40
1654,1763,291,50.0,60
1655,1764,441,6400.0,17
1656,1765,614,100.0,61
1657,1766,758,400.0,44
1658,1767,791,25.0,53
1659,1768,784,100.0,79
1660,1769,230,50.0,66
1661,1770,126,25.0,77
1662,1771,670,400.0,99
1663,1772,108,100.0,12
1664,1773,45,200.0,81
1665,1774,775,50.0,81
1666,1775,699,800.0,1
1667,1776,295,25.0,78
1668,1777,938,50.0,43
1669,1778,984,1600.0,66
1670,1779,614,50.0,80
1671,1780,386,100.0,83
1672,1781,516,400.0,32
1673,1782,232,200.0,90
1674,1783,606,100.0,40
1675,1784,278,25.0,37
1676,1785,646,1600.0,24
1677,1786,300,50.0,40
1678,1787,92,1600.0,12
1679,1788,687,3200.0,18
1680,1789,303,100.0,63
1681,1790,740,800.0,97
1983,2592,450,400.0,88
1984,2593,374,200.0,17
1985,2594,637,6400.0,75
1986,2595,821,400.0,4
1987,2596,417,3200.0,92
1988,2597,647,200.0,74
1989,2598,373,800.0,42
1990,2599,861,25.0,63
1991,2600,238,3200.0,18
1992,1600,612,50.0,79
1993,1601,396,25.0,48
1994,1602,918,800.0,75
1995,1603,539,25.0,54
1996,1604,132,25.0,11
1997,1605,861,50.0,63
1998,1606,922,200.0,7
1999,1607,49,800.0,0
2000,1608,146,200.0,7
1500,1609,567,400.0,81
1501,1610,264,800.0,21
1502,1611,627,800.0,61
1503,1612,79,800.0,6
1504,1613,840,200.0,72
1505,1614,146,400.0,48
1506,1615,29,100.0,1
1507,1616,349,25.0,37
1508,1617,373,800.0,11
1509,1618,153,200.0,94
1510,1619,506,400.0,42
1511,1620,342,1600.0,35
1512,1621,21,3200.0,42
1513,1622,841,200.0,12
1514,1623,822,200.0,1
1515,1624,742,800.0,75
1516,1625,185,6400.0,15
1517,1626,972,50.0,88
1518,1627,153,1600.0,78
1519,1628,568,200.0,3
1520,1629,717,400.0,65
1521,1630,24,100.0,61
1522,1631,775,100.0,86
1523,1632,317,50.0,87
1524,1633,577,200.0,45
1525,1634,835,3200.0,45
1526,1635,229,3200.0,84
1527,1636,927,200.0,30
1528,1637,827,400.0,60
1529,1638,628,25.0,53
1530,1639,665,800.0,51
1531,1640,408,400.0,88
1841,2446,807,100.0,86
1842,2447,849,1600.0,24
1843,2448,234,1600.0,0
1844,2449,557,200.0,94
1845,2450,316,50.0,99
1846,2451,966,3200.0,15
1847,2452,620,200.0,28
1848,2453,712,1600.0,7
1849,2454,629,100.0,63
1850,2455,195,800.0,77
1851,2456,565,50.0,39
1852,2457,657,100.0,50
1853,2458,222,6400.0,33
1854,2459,364,25.0,34
1855,2460,549,50.0,79
1856,2461,12,400.0,76
1857,2462,686,400.0,57
1858,2463,381,50.0,79
1859,2464,878,6400.0,93
1860,2465,508,3200.0,63
1861,2466,553,800.0,1
1862,2467,557,25.0,47
1863,2468,199,3200.0,98
1864,2469,617,3200.0,36
1865,2470,437,25.0,8
1866,2471,11,400.0,14
1867,2472,118,3200.0,78
1868,2473,711,25.0,20
1869,2474,712,200.0,20
1870,2475,170,400.0,84
1871,2476,931,200.0,67
1872,2477,706,25.0,86
1873,2478,840,800.0,8
1874,2479,929,800.0,62
1875,2480,101,400.0,62
1876,2481,409,200.0,7
1877,2482,631,800.0,63
1878,2483,849,3200.0,61
1879,2484,576,3200.0,7
1880,2485,230,400.0,37
1881,2486,973,400.0,59
1882,2487,274,25.0,54
1883,2488,715,200.0,1
1884,2489,515,6400.0,20
1885,2490,361,1600.0,16
1886,2491,513,200.0,77
1887,2492,629,400.0,9
1888,2493,798,50.0,95
1889,2494,855,1600.0,31
1890,2495,101,3200.0,62
1837,2444,741,50.0,34
1838,2445,618,25.0,90
1839,2446,477,1600.0,82
1840,2447,864,100.0,28
1841,2448,945,800.0,49
1842,2449,984,100.0,3
1843,2450,378,6400.0,34
1844,2451,785,3200.0,57
1845,2452,389,100.0,85
1846,2453,950,100.0,44
1847,2454,727,100.0,21
1848,2455,790,25.0,35
1849,2456,687,100.0,7
1850,2457,291,50.0,39
1851,2458,262,800.0,23
1852,2459,493,25.0,0
1853,2460,406,6400.0,65
1854,2461,655,400.0,69
1855,2462,249,3200.0,23
1856,2463,982,25.0,25
1857,2464,106,3200.0,30
1858,2465,468,50.0,7
1859,2466,135,50.0,14
1860,2467,523,1600.0,55
1861,2468,688,1600.0,87
1862,2469,611,1600.0,10
1863,2470,568,6400.0,61
1864,2471,39,3200.0,68
1865,2472,872,800.0,45
1866,2473,82,25.0,2
1867,2474,941,400.0,43
1868,2475,90,100.0,91
1869,2476,551,200.0,84
1870,2477,719,50.0,80
1871,2478,781,3200.0,73
1872,2479,226,3200.0,59
1873,2480,500,50.0,76
1874,2481,401,3200.0,48
1875,2482,215,800.0,60
1876,2483,926,1600.0,52
1877,2484,477,200.0,39
1878,2485,757,800.0,99
1879,2486,705,100.0,97
1880,2487,205,400.0,70
1881,2488,264,200.0,75
1882,2489,447,50.0,28
1883,2490,57,400.0,82
1884,2491,880,3200.0,7
1885,2492,269,50.0,89
1886,2493,214,3200.0,2
1836,1943,974,800.0,54
1837,1944,949,25.0,69
1838,1945,144,200.0,70
1839,1946,616,800.0,82
1840,1947,802,50.0,53
1841,1948,354,200.0,87
1842,1949,668,3200.0,60
1843,1950,611,200.0,70
1844,1951,531,3200.0,65
1845,1952,123,200.0,75
1846,1953,977,100.0,68
1847,1954,151,1600.0,49
1848,1955,961,50.0,16
1849,1956,402,1600.0,66
1850,1957,859,50.0,35
1851,1958,428,50.0,61
1852,1959,40,3200.0,2
1853,1960,634,3200.0,23
1854,1961,36,3200.0,29
1855,1962,796,400.0,99
1856,1963,84,50.0,47
1857,1964,637,200.0,20
1858,1965,578,800.0,77
1859,1966,750,6400.0,60
1860,1967,695,400.0,31
1861,1968,525,1600.0,37
1862,1969,163,100.0,37
1863,1970,912,1600.0,50
1864,1971,492,400.0,14
1865,1972,487,1600.0,52
1866,1973,341,200.0,64
1867,1974,691,25.0,48
1868,1975,689,50.0,55
1869,1976,850,1600.0,11
1870,1977,559,800.0,48
1871,1978,198,800.0,16
1872,1979,218,3200.0,84
1873,1980,835,200.0,84
1874,1981,206,6400.0,12
1875,1982,370,200.0,39
1876,1983,492,800.0,31
1877,1984,731,400.0,54
1878,1985,65,50.0,23
1879,1986,928,50.0,89
1880,1987,202,400.0,46
1881,1988,507,1600.0,86
1882,1989,171,100.0,94
1883,1990,712,3200.0,8
1884,1991,374,100.0,34
1885,1992,177,100.0,29
1736,1843,158,3200.0,29
1737,1844,398,6400.0,97
1738,1845,735,1600.0,76
1739,1846,435,3200.0,94
1740,1847,799,50.0,42
1741,1848,72,3200.0,97
1742,1849,621,50.0,15
1743,1850,593,800.0,77
1744,1851,726,200.0,15
1745,1852,698,100.0,96
1746,1853,504,3200.0,82
1747,1854,109,25.0,35
1748,1855,338,200.0,87
1749,1856,353,3200.0,75
1750,1857,726,100.0,51
1751,1858,672,1600.0,91
1752,1859,826,800.0,42
1753,1860,172,400.0,8
1754,1861,328,3200.0,83
1755,1862,773,1600.0,48
1756,1863,778,1600.0,23
1757,1864,475,800.0,63
1758,1865,805,800.0,53
1759,1866,197,200.0,42
1760,1867,931,400.0,25
1761,1868,524,800.0,20
1762,1869,593,400.0,97
1763,1870,44,800.0,52
1764,1871,32,200.0,79
1765,1872,270,3200.0,89
1766,1873,33,800.0,65
1767,1874,62,50.0,80
1768,1875,80,6400.0,21
1769,1876,393,25.0,12
1770,1877,887,100.0,17
1771,1878,316,1600.0,91
1772,1879,608,100.0,4
1773,1880,241,1600.0,72
1774,1881,424,200.0,61
1775,1882,746,800.0,16
1776,1883,492,200.0,48
1777,1884,117,1600.0,60
1778,1885,691,6400.0,71
1779,1886,787,3200.0,67
1780,1887,589,3200.0,47
1781,1888,589,200.0,52
1782,1889,832,3200.0,89
1783,1890,901,6400.0,1
1784,1891,289,400.0,35
1785,1892,653,800.0,22
1934,2042,460,800.0,72
1935,2043,407,800.0,58
1936,2044,633,3200.0,14
1937,2045,547,400.0,0
1938,2046,329,800.0,65
1939,2047,417,6400.0,39
1940,2048,415,1600.0,65
1941,2049,522,200.0,6
1942,2050,146,400.0,87
1943,2051,944,25.0,42
1944,2052,375,3200.0,22
1945,2053,879,1600.0,39
1946,2054,767,200.0,7
1947,2055,44,100.0,32
1948,2056,567,400.0,42
1949,2057,510,800.0,49
1950,2058,96,200.0,42
1951,2059,862,400.0,14
1952,2060,773,3200.0,39
1953,2061,283,200.0,75
1954,2062,113,1600.0,76
1955,2063,767,3200.0,7
1956,2064,324,200.0,74
1957,2065,156,3200.0,2
1958,2066,414,6400.0,99
1959,2067,131,400.0,80
1960,2068,91,100.0,52
1961,2069,214,50.0,77
1962,2070,880,50.0,94
1963,2071,201,400.0,66
1964,2072,160,800.0,88
1965,2073,44,100.0,8
1966,2074,889,400.0,2
1967,2075,697,50.0,67
1968,2076,858,3200.0,76
1969,2077,894,100.0,40
1970,2078,85,1600.0,96
1971,2079,518,1600.0,52
1972,2080,321,6400.0,58
1973,2081,402,50.0,49
1974,2082,192,200.0,59
1975,2083,67,50.0,22
1976,2084,376,50.0,15
1977,2085,54,800.0,76
1978,2086,948,400.0,44
1979,2087,473,1600.0,37
1980,2088,516,25.0,58
1981,2089,348,3200.0,20
1982,2090,608,1600.0,48
1983,2091,772,50.0,12
1734,1842,968,200.0,15
1735,1843,680,400.0,90
1736,1844,114,50.0,44
1737,1845,521,100.0,27
1738,1846,971,400.0,92
1739,1847,443,400.0,88
1740,1848,968,6400.0,41
1741,1849,785,200.0,9
1742,1850,835,200.0,29
1743,1851,501,200.0,26
1744,1852,968,1600.0,37
1745,1853,207,50.0,17
1746,1854,510,800.0,87
1747,1855,943,400.0,40
1748,1856,361,200.0,1
1749,1857,443,800.0,78
1750,1858,773,400.0,78
1751,1859,535,100.0,12
1752,1860,664,400.0,21
1753,1861,17,200.0,69
1754,1862,721,400.0,60
1755,1863,154,800.0,61
1756,1864,440,200.0,53
1757,1865,702,50.0,83
1758,1866,828,1600.0,47
1759,1867,259,400.0,98
1760,1868,444,50.0,66
1761,1869,210,200.0,23
1762,1870,490,800.0,58
1763,1871,352,50.0,55
1764,1872,68,3200.0,34
1765,1873,490,1600.0,97
1766,1874,538,400.0,52
1767,1875,522,1600.0,45
1768,1876,644,1600.0,19
1769,1877,315,25.0,36
1770,1878,120,25.0,7
1771,1879,659,200.0,86
1772,1880,256,3200.0,35
1773,1881,500,1600.0,79
1774,1882,674,3200.0,50
1775,1883,56,800.0,73
1776,1884,497,100.0,50
1777,1885,135,400.0,52
1778,1886,246,50.0,28
1779,1887,147,100.0,36
1780,1888,659,50.0,97
1781,1889,739,800.0,73
1782,1890,324,50.0,37
1783,1891,134,50.0,50
1790,1895,471,800.0,50
1791,1896,916,100.0,63
1792,1897,183,6400.0,95
1793,1898,28,1600.0,70
1794,1899,499,50.0,99
1795,1900,58,200.0,95
1796,1901,395,6400.0,94
1797,1902,786,6400.0,15
1798,1903,783,200.0,7
1799,1904,342,25.0,62
1800,1905,268,400.0,43
1801,1906,614,400.0,19
1802,1907,256,50.0,3
1803,1908,558,3200.0,77
1804,1909,929,1600.0,95
1805,1910,764,400.0,24
1806,1911,607,400.0,84
1807,1912,883,400.0,6
1808,1913,52,800.0,27
1809,1914,753,3200.0,57
1810,1915,980,50.0,83
1811,1916,66,100.0,80
1812,1917,680,400.0,98
1813,1918,737,400.0,64
1814,1919,708,1600.0,15
1815,1920,495,25.0,42
1816,1921,527,800.0,28
1817,1922,296,3200.0,22
1818,1923,127,3200.0,13
1819,1924,787,800.0,14
1820,1925,649,1600.0,26
1821,1926,882,50.0,24
1822,1927,69,6400.0,87
1823,1928,437,6400.0,46
1824,1929,879,50.0,12
1825,1930,597,100.0,7
1826,1931,155,100.0,38
1827,1932,135,50.0,23
1828,1933,813,100.0,3
1829,1934,474,400.0,13
1830,1935,464,3200.0,4
1831,1936,114,200.0,78
1832,1937,6,50.0,78
1833,1938,289,400.0,39
1834,1939,600,1600.0,58
1835,1940,863,50.0,32
1836,1941,447,6400.0,89
1837,1942,887,800.0,14
1838,1943,60,3200.0,9
1839,1944,364,3200.0,94
1586,1693,469,100.0,94
1587,1694,156,50.0,97
1588,1695,186,3200.0,51
1589,1696,266,1600.0,72
1590,1697,637,200.0,69
1591,1698,20,1600.0,84
1592,1699,763,200.0,86
1593,1700,533,100.0,90
1594,1701,829,25.0,43
1595,1702,84,25.0,69
1596,1703,297,800.0,73
1597,1704,540,3200.0,31
1598,1705,231,25.0,54
1599,1706,220,100.0,90
1600,1707,888,3200.0,69
1601,1708,651,800.0,15
1602,1709,483,25.0,94
1603,1710,63,200.0,86
1604,1711,14,800.0,12
1605,1712,119,3200.0,19
1606,1713,920,1600.0,66
1607,1714,872,400.0,15
1608,1715,429,50.0,29
1609,1716,682,50.0,24
1610,1717,192,200.0,90
1611,1718,279,50.0,62
1612,1719,569,50.0,65
1613,1720,7,800.0,57
1614,1721,23,1600.0,40
1615,1722,342,50.0,50
1616,1723,646,100.0,82
1617,1724,781,3200.0,43
1618,1725,342,25.0,13
1619,1726,8,3200.0,34
1620,1727,894,1600.0,2
1621,1728,480,200.0,26
1622,1729,647,400.0,23
1623,1730,39,400.0,92
1624,1731,445,1600.0,42
1625,1732,918,100.0,20
1626,1733,83,100.0,83
1627,1734,450,200.0,85
1628,1735,647,6400.0,42
1629,1736,216,1600.0,52
1630,1737,532,200.0,28
1631,1738,225,400.0,57
1632,1739,424,200.0,5
1633,1740,631,100.0,78
1634,1741,762,800.0,96
1635,1742,497,200.0,83
1644,1747,325,200.0,69
1645,1748,990,100.0,98
1646,1749,456,100.0,62
1647,1750,730,3200.0,98
1648,1751,974,200.0,44
1649,1752,827,800.0,17
1650,1753,842,1600.0,27
1651,1754,719,25.0,21
1652,1755,315,400.0,6
1653,1756,455,3200.0,14
1654,1757,267,1600.0,51
1655,1758,116,1600.0,87
1656,1759,904,6400.0,95
1657,1760,621,100.0,51
1658,1761,739,3200.0,12
1659,1762,43,200.0,47
1660,1763,459,25.0,46
1661,1764,438,100.0,6
1662,1765,583,400.0,23
1663,1766,307,400.0,20
1664,1767,22,3200.0,48
1665,1768,234,200.0,66
1666,1769,857,3200.0,96
1667,1770,738,6400.0,16
1668,1771,397,400.0,89
1669,1772,8,800.0,87
1670,1773,180,6400.0,48
1671,1774,104,6400.0,67
1672,1775,610,3200.0,50
1673,1776,725,3200.0,29
1674,1777,949,1600.0,7
1675,1778,339,800.0,8
1676,1779,397,25.0,26
1677,1780,129,100.0,96
1678,1781,894,50.0,87
1679,1782,601,800.0,69
1680,1783,812,200.0,40
1681,1784,658,25.0,10
1682,1785,602,50.0,6
1683,1786,961,800.0,92
1684,1787,403,400.0,34
1685,1788,923,800.0,62
1686,1789,514,100.0,46
1687,1790,730,200.0,73
1688,1791,160,200.0,43
1689,1792,543,800.0,86
1690,1793,524,800.0,97
1691,1794,395,50.0,31
1692,1795,398,400.0,50
1693,1796,278,1600.0,87
1936,2043,307,200.0,20
1937,2044,421,1600.0,15
1938,2045,304,50.0,58
1939,2046,891,100.0,38
1940,2047,483,50.0,90
1941,2048,769,6400.0,61
1942,2049,340,400.0,18
1943,2050,904,200.0,83
1944,2051,599,400.0,70
1945,2052,504,100.0,15
1946,2053,307,6400.0,61
1947,2054,775,200.0,46
1948,2055,301,3200.0,20
1949,2056,716,200.0,15
1950,2057,462,800.0,38
1951,2058,428,3200.0,3
1952,2059,154,400.0,98
1953,2060,536,25.0,17
1954,2061,236,800.0,23
1955,2062,756,50.0,82
1956,2063,342,400.0,12
1957,2064,733,3200.0,17
1958,2065,804,400.0,8
1959,2066,221,100.0,27
1960,2067,237,100.0,72
1961,2068,588,3200.0,32
1962,2069,178,100.0,32
1963,2070,197,400.0,48
1964,2071,47,100.0,4
1965,2072,879,1600.0,92
1966,2073,251,1600.0,56
1967,2074,625,50.0,95
1968,2075,631,1600.0,47
1969,2076,227,100.0,0
1970,2077,222,3200.0,76
1971,2078,273,200.0,97
1972,2079,587,6400.0,59
1973,2080,522,1600.0,50
1974,2081,504,800.0,84
1975,2082,731,50.0,33
1976,2083,625,200.0,28
1977,2084,591,100.0,77
1978,2085,854,1600.0,50
1979,2086,990,100.0,71
1980,2087,977,50.0,6
1981,2088,803,3200.0,29
1982,2089,286,400.0,83
1983,2090,555,800.0,97
1984,2091,673,800.0,56
1985,2092,311,400.0,15
1894,1997,288,200.0,67
1895,1998,165,1600.0,75
1896,1999,961,100.0,33
1897,2000,85,200.0,80
1898,2001,811,200.0,48
1899,2002,246,200.0,94
1900,2003,914,200.0,2
1901,2004,487,100.0,93
1902,2005,268,1600.0,44
1903,2006,870,50.0,68
1904,2007,480,50.0,54
1905,2008,574,6400.0,24
1906,2009,810,100.0,78
1907,2010,843,50.0,12
1908,2011,222,400.0,39
1909,2012,129,200.0,17
1910,2013,910,6400.0,88
1911,2014,392,1600.0,67
1912,2015,845,100.0,31
1913,2016,74,400.0,17
1914,2017,941,1600.0,49
1915,2018,10,25.0,43
1916,2019,697,400.0,22
1917,2020,573,100.0,34
1918,2021,27,400.0,75
1919,2022,284,400.0,94
1920,2023,598,100.0,41
1921,2024,552,1600.0,20
1922,2025,130,400.0,1
1923,2026,691,800.0,5
1924,2027,540,3200.0,33
1925,2028,340,100.0,47
1926,2029,999,800.0,18
1927,2030,750,200.0,19
1928,2031,693,1600.0,20
1929,2032,940,50.0,11
1930,2033,515,1600.0,97
1931,2034,812,6400.0,8
1932,2035,94,200.0,58
1933,2036,258,200.0,21
1934,2037,734,3200.0,82
1935,2038,874,200.0,86
1936,2039,676,1600.0,69
1937,2040,479,100.0,40
1938,2041,715,400.0,40
1939,2042,304,1600.0,95
1940,2043,572,800.0,94
1941,2044,795,100.0,23
1942,2045,735,800.0,12
1943,2046,4,200.0,59
1888,1994,430,100.0,37
1889,1995,944,3200.0,56
1890,1996,477,400.0,75
1891,1997,726,1600.0,22
1892,1998,303,100.0,76
1893,1999,155,200.0,92
1894,2000,816,1600.0,44
1895,2001,684,800.0,84
1896,2002,674,100.0,15
1897,2003,40,1600.0,20
1898,2004,931,50.0,9
1899,2005,282,100.0,65
1900,2006,69,3200.0,72
1901,2007,742,800.0,96
1902,2008,239,25.0,1
1903,2009,407,3200.0,66
1904,2010,510,3200.0,2
1905,2011,840,400.0,26
1906,2012,157,25.0,5
1907,2013,909,100.0,92
1908,2014,867,800.0,47
1909,2015,494,100.0,1
1910,2016,790,50.0,52
1911,2017,422,3200.0,24
1912,2018,75,50.0,60
1913,2019,739,100.0,47
1914,2020,960,1600.0,93
1915,2021,773,200.0,91
1916,2022,989,50.0,55
1917,2023,865,50.0,59
1918,2024,597,3200.0,94
1919,2025,790,50.0,51
1920,2026,57,1600.0,42
1921,2027,533,50.0,69
1922,2028,206,800.0,41
1923,2029,76,800.0,53
1924,2030,363,100.0,32
1925,2031,873,3200.0,11
1926,2032,704,100.0,69
1927,2033,977,400.0,1
1928,2034,855,400.0,15
1929,2035,9,6400.0,16
1930,2036,520,3200.0,36
1931,2037,619,100.0,89
1932,2038,526,800.0,17
1933,2039,794,400.0,71
1934,2040,296,800.0,7
1935,2041,435,100.0,32
1936,2042,137,6400.0,93
1937,2043,484,100.0,78
1682,1791,226,800.0,35
1683,1792,230,100.0,97
1684,1793,85,100.0,75
1685,1794,154,800.0,68
1686,1795,790,6400.0,51
1687,1796,491,100.0,54
1688,1797,363,400.0,34
1689,1798,637,400.0,30
1690,1799,169,200.0,38
1691,1800,341,800.0,62
1692,1801,19,1600.0,84
1693,1802,959,200.0,18
1694,1803,346,3200.0,36
1695,1804,380,50.0,1
1696,1805,64,25.0,84
1697,1806,188,3200.0,28
1698,1807,589,50.0,96
1699,1808,321,200.0,6
1700,1809,70,6400.0,60
1701,1810,104,400.0,60
1702,1811,588,400.0,78
1703,1812,474,6400.0,99
1704,1813,462,200.0,5
1705,1814,401,1600.0,63
1706,1815,989,200.0,48
1707,1816,569,6400.0,7
1708,1817,572,1600.0,26
1709,1818,709,50.0,76
1710,1819,904,100.0,0
1711,1820,774,25.0,71
1712,1821,501,100.0,71
1713,1822,744,1600.0,80
1714,1823,412,25.0,64
1715,1824,510,100.0,33
1716,1825,43,200.0,68
1717,1826,891,25.0,35
1718,1827,456,50.0,30
1719,1828,630,3200.0,80
1720,1829,834,800.0,9
1721,1830,777,3200.0,29
1722,1831,246,200.0,28
1723,1832,867,100.0,53
1724,1833,275,100.0,67
1725,1834,941,3200.0,58
1726,1835,387,400.0,61
1727,1836,109,1600.0,52
1728,1837,164,200.0,39
1729,1838,993,200.0,67
1730,1839,993,1600.0,65
1731,1840,414,400.0,4
1592,1696,433,50.0,34
1593,1697,535,6400.0,32
1594,1698,866,100.0,98
1595,1699,143,400.0,32
1596,1700,120,100.0,1
1597,1701,331,50.0,80
1598,1702,122,3200.0,45
1599,1703,183,3200.0,16
1600,1704,952,50.0,44
1601,1705,504,1600.0,10
1602,1706,883,800.0,85
1603,1707,72,100.0,29
1604,1708,603,100.0,12
1605,1709,896,800.0,78
1606,1710,669,100.0,37
1607,1711,862,100.0,89
1608,1712,40,800.0,77
1609,1713,144,100.0,18
1610,1714,460,800.0,29
1611,1715,696,400.0,36
1612,1716,945,50.0,9
1613,1717,783,3200.0,89
1614,1718,8,1600.0,21
1615,1719,808,800.0,8
1616,1720,591,25.0,16
1617,1721,451,3200.0,52
1618,1722,208,200.0,12
1619,1723,824,800.0,23
1620,1724,539,400.0,53
1621,1725,878,25.0,51
1622,1726,390,400.0,36
1623,1727,996,1600.0,84
1624,1728,274,400.0,80
1625,1729,503,200.0,56
1626,1730,72,800.0,17
1627,1731,646,1600.0,34
1628,1732,658,25.0,95
1629,1733,882,6400.0,11
1630,1734,753,800.0,27
1631,1735,48,3200.0,6
1632,1736,612,1600.0,50
1633,1737,128,3200.0,14
1634,1738,974,3200.0,33
1635,1739,813,200.0,29
1636,1740,284,50.0,26
1637,1741,558,100.0,65
1638,1742,16,200.0,64
1639,1743,313,6400.0,18
1640,1744,450,800.0,53
1641,1745,324,200.0,76
1793,2397,865,800.0,31
1794,2398,913,100.0,62
1795,2399,126,6400.0,66
1796,2400,634,1600.0,84
1797,2401,198,3200.0,76
1798,2402,650,200.0,63
1799,2403,686,400.0,43
1800,2404,923,6400.0,6
1801,2405,617,400.0,33
1802,2406,962,6400.0,11
1803,2407,730,800.0,13
1804,2408,814,400.0,36
1805,2409,470,200.0,27
1806,2410,290,100.0,26
1807,2411,602,6400.0,23
1808,2412,430,400.0,38
1809,2413,749,50.0,67
1810,2414,810,200.0,74
1811,2415,987,100.0,19
1812,2416,659,3200.0,96
1813,2417,863,800.0,12
1814,2418,523,1600.0,59
1815,2419,746,50.0,42
1816,2420,996,50.0,43
1817,2421,614,800.0,30
1818,2422,364,100.0,0
1819,2423,790,200.0,42
1820,2424,23,100.0,5
1821,2425,224,3200.0,58
1822,2426,650,50.0,87
1823,2427,267,100.0,68
1824,2428,705,100.0,57
1825,2429,84,100.0,5
1826,2430,263,1600.0,71
1827,2431,517,200.0,96
1828,2432,584,3200.0,17
1829,2433,894,3200.0,76
1830,2434,791,100.0,53
1831,2435,894,50.0,73
1832,2436,58,100.0,4
1833,2437,106,3200.0,73
1834,2438,364,50.0,2
1835,2439,895,400.0,24
1836,2440,107,100.0,50
1837,2441,740,200.0,88
1838,2442,763,200.0,39
1839,2443,704,400.0,14
1840,2444,405,50.0,50
1841,2445,766,200.0,92
1842,2446,731,200.0,37
1935,2543,562,400.0,52
1936,2544,937,200.0,74
